Relevant,"RT @CANAL15NIC: #Nicaragua. Alerta de #tsunami en el pacífico tras #temblor con epicentro en Costa Rica. http://t.co/TL81VGDr"
Relevant,"RT @mauropalma: SHOA anuncia en su página web de alerta de tsunami para las costas chilenas tras terremoto en Costa Rica http://t.co/BTc ..."
Relevant,"RT @ShArrrw: Y yo creo q los mayas si la van a pegar!! #TemblorCR"
Relevant,"Oh! any damage report? RT @Nids_ShriKant: 7.9 earthquake in Costa Rica..!! Now"
Relevant,"A Caribbean-wide tsunami watch is in effect after a 7.9-magnitude earthquake struck Costa Rica. #KeepSafe #GodBless"
Not Relevant,"costa rica earthquake 7
Relevant,"Terremoto en Costa Rica puta madre 7.9"
Not Relevant,"RT @CNNEE: Tras el sismo de 7
Not Relevant,"RT @CNNEE: URGENTE: Un terremoto de magnitud 7
Relevant,"Terremoto de 7.9 en Costa Rica! Que Dios los Cuide!"
Relevant,"RT @Reuters: CHILE'S NAVY SAYS DECLARES TSUNAMI ALERT WARNING FOR CHILEAN COAST FOLLOWING COSTA RICA QUAKE"
Not Relevant,"@CNNEE: Tras el sismo de 7
Not Relevant,"RT @marcelinotv: URGENTE: #Terremoto en #CostaRica originó breve alerta de tsunami
Not Relevant,"RT @CNNEE: Tras el sismo de 7
Relevant,"RT@elmundoes: Un terremoto de magnitud 7.9 sacude Costa Rica"
Relevant,"@CNNChile: AHORA: Terremoto magnitud 7.9 en Costa Rica"
Relevant,"RT @teleSURtv: #UltimoMinuto: Autoridades de #CostaRica aún no reportan de víctimas o daños por sismo de M 7.9"
Not Relevant,"RT @CNNEE: Tras el sismo de 7
Relevant,"RT @CP24: BREAKING: Coast of Costa Rica hit by a 7.9 magnitude earthquake. Tsunami warning in effect. No word of any damage/injuries."
Relevant,"RT @Jota_MB: Alerta de tsunami para las costas chilenas por el terremoto en Costa Rica!"
Relevant,"RT @DiarioLaHora: AHORA: SHOA decreta alerta de tsunami para la costa chilena tras terremoto en Costa Rica."
Relevant,"RT @BBCWorld: Magnitude 7.9 #earthquake hits #CostaRica - USGS. Details soon: http://t.co/TcpLwxJJ"
Not Relevant,"RT @24HorasTVN: AHORA: SHOA publica en este momento
Relevant,"RT @abc_es: ÚLTIMA HORA: Un terremoto de magnitud 7.9 sacude Costa Rica"
Not Relevant,"RT @CNNEE: Tras el sismo de 7
Not Relevant,"Tras el sismo de 7
Not Relevant,"RT @el_pais: ÚLTIMA HORA: Un terremoto de 7
Not Relevant,"RT @TWCBreaking: Mag. 7.9 #earthquake just off the coast of Costa Rica.  #Tsunami warnings for Pacific Coast of Mexico
Not Relevant,"7.9 earthquake
Not Relevant,"ÚLTIMA HORA: Un terremoto de 7
Not Relevant,"RT @BreakingNews: Caribbean-wide tsunami watch in effect after Costa Rican quake
Not Relevant,"RT @fetcheves: URGENTE: Fuerte terremoto en Costa Rica. Alerta de Tsunami para Costa Rica
Not Relevant,"RT @CNNEE: Tras el sismo de 7
Relevant,"RT “@BreakingNews: Magnitude 7.9 earthquake strikes off the coast of Costa Rica - USGS”"
Relevant,"RT @AlertaNews: ALERTA DE TSUNAMI PARA LAS COSTAS DE CHILE por terremoto en Costa Rica. SHOA"
Not Relevant,"RT @CNNEE: URGENTE: Un terremoto de magnitud 7
Not Relevant,"Terremoto de magnitud 7
Relevant,"RT @bailskilo: Pray for the people of Costa Rica! 7.9 earthquake and tsunami warning :("
Not Relevant,"RT @NewEarthquake: 7.9 earthquake
Relevant,"RT @cnnbrk: 7.9-magnitude #earthquake hits off coast of Costa Rica. http://t.co/i7KZ1uZX"
Not Relevant,"RT @CNNEE Urgente: Un terremoto de magnitud 7
Not Relevant,"Terremoto de 7
Not Relevant,"RT @YahooNews: BREAKING: Magnitude 7.9 earthquake strikes off the coast of Costa Rica
Not Relevant,"RT @24HorasTVN: AHORA: SHOA publica en este momento
Relevant,"Aviso de tsunami en el caribe tras un terremoto de 7.9 cerca de costa rica"
Not Relevant,"RT @NewEarthquake: Revised (7.9 -&gt; 7.6): 7.6 earthquake
Relevant,"RT @reddeemergencia: URGENTE SNAM DECLARA ALERTA DE TSUNAMI PARA COSTAS DE CHILE POR TERREMOTO EN 7.9 RICHTER EN COSTA RICA @BIOBIO"
Not Relevant,"Terremoto de magnitud 7
Not Relevant,"RT @CNNEE: Tras el sismo de 7
Relevant,"RT @SkyAlertMx: Muy fuerte terremoto de 7.9 en Costa Rica #SismoEnVivo http://t.co/uKK0pwM4"
Relevant,"RT @Los_Mayas_: Por la prueba en #CostaRica no se descarta posibilidad de tsunami desde #Centroamérica hasta #Chile. Atentos todos."
Relevant,"RT @NoticiasCaracol: ÚLTIMA HORA Terremoto de 7.9 grados en Costa Rica. Hay alerta de tsunami"
Not Relevant,"Terremoto de 7
Relevant,"RT @Los_Mayas_: Por la prueba en #CostaRica no se descarta posibilidad de tsunami desde #Centroamérica hasta #Chile./Dejen de hacer pruebas."
Relevant,"RT @Emol: #Terremoto en Costa Rica activa alerta de #tsunami para norte de Chile: aquí la noticia completa  http://t.co/LUBlZWur"
Relevant,"Boletín Nº1 NOAA-PTWC para el Mar Caribe 5-sep-2012 Wide Tsunami Watch in Effect #sismo #earthquake http://t.co/i20y2BQn"
Not Relevant,"Please pray! A powerful
Relevant,"RT @NoticiasCaracol: ÚLTIMA HORA Terremoto de 7.9 grados en Costa Rica. Hay alerta de tsunami"
Relevant,"RT @AlertaNews: ALERTA DE TSUNAMI PARA LAS COSTAS DE CHILE por terremoto en Costa Rica. SHOA"
Relevant,"RT @BBCWorld: Magnitude 7.9 #earthquake hits #CostaRica - USGS. Details soon: http://t.co/TcpLwxJJ"
Not Relevant,"RT @QuakeReports: earthquake: M 7.9
Not Relevant,":O RT @eldaftbro: &gt;RT @TimesTimoteo: Terremoto de 7.9 en Costa Rica
Not Relevant,"RT @elcomercio: Terremoto de 7
Not Relevant,"RT @AP: Powerful magnitude-7.9  #earthquake reported in Costa Rica
Not Relevant,"RT @Capital967: #ÚLTIMOMINUTO: Sismo de 7.9 grados sacudió #CostaRica
Not Relevant,"MEXICO CITY - A powerful
Not Relevant,"Me cuesta creerle al Shoa.... #Terremoto en Costa Rica 7
Relevant,"A 7.9 magnitude earthquake struck northwestern Costa Rica on Wednesday.. =(.. hope everything is okay down there!!"
Relevant,"Cómo esta mi gente de Costa Rica tras el terremoto? Wow 7.9 grados denme noticias!!!"
Not Relevant,"RT @NewEarthquake: Revised (7.9 -&gt; 7.6): 7.6 earthquake
Not Relevant,"RT @COE_RD: no hay alerta de Tsunami para el Caribe...el terremoto fue en el Pacifico  a 8km (5mi) al  NE de  Samara
Not Relevant,"RT @Cooperativa: USGS corrigió magnitud de terremoto en Costa Rica a 7
Not Relevant,"RT @CNNEE: Tras el sismo de 7
Relevant,"RT @teleSURtv: #UltimoMinuto: Autoridades han emitido alerta de tsunami para la zona del Caribe por sismo de M7.9 en #CostaRica"
Not Relevant,"09.44 (11.44 hr chilena) Terremoto en Costa Rica 7.9
Not Relevant,"RT @fieldproducer: USGS revises Costa Rica earthquake to magnitude 7.6
Not Relevant,"RT @NewEarthquake: 7.9 earthquake
Not Relevant,"RT @Izquierda_Tuit: URGENTE Ante terremoto en Costa Rica
Relevant,"My prayers go to the people of Costa Rica.. They just had a massive earthquake!"
Relevant,"RT @BreakingNews: Chile's navy declares tsunami alert warning for country's coastline following Costa Rica quake - @Reuters; USGS revise ..."
Not Relevant,"RT @tuteve: #ULTIMOMINUTO Terremoto de 7
Not Relevant,"RT @AP: Powerful magnitude-7.9  #earthquake reported in Costa Rica
Relevant,"RT @nacion Vecinos de Nandayure informan que torre de la iglesia se cayó. #temblorcr // @monterocnn"
Not Relevant,"RT @CNNEE: Tras el sismo de 7
Not Relevant,"Piñera tras terremoto en Costa Rica: Típico
Relevant,"RT @el_dinamo: AHORA | Cancelan alerta de tsunami para costas del pacífico luego de terremoto 7.9º Richter en Costa Rica http://t.co/fE4 ..."
Not Relevant,"RT @noticiAmerica: [ALERTA] USGS corrige magnitud del terremoto en Costa Rica a 7
Relevant,"RT @BreakingNews: Chile's navy declares tsunami alert warning for country's coastline following Costa Rica quake - @Reuters; USGS revise ..."
Not Relevant,"RT @CNNEE: Si estás en la zona del sismo de magnitud 7
Relevant,"Hubo un terremoto en Costa Rica de 7.9 grados y hay alerta de tsunami para Ecuador y no hay nada en twitter al respecto?"
Relevant,"RT @elchamuko: RT @melimarins: Pais paralizado por el #temblorCR evacuaron completamente el segundo circuito judicial y cancelaron audie ..."
Not Relevant,"RT @CNNEE: Si estás en la zona del sismo de magnitud 7
Not Relevant,"RT @latercera: Terremoto de 7
Not Relevant,"RT @UltimaHoracom: Terremoto de 7.6 grados en Costa Rica
Not Relevant,"RT @CNNChile: USGS corrige magnitud del terremoto en Costa Rica a 7
Not Relevant,"@1954candanga:@enlace_ecuador: URGENTE:Terremoto de 7
Not Relevant,"Terremoto 7.9 en Costa Rica
Relevant,"RT @nbcnightlynews: Just in: USGS reports 7.9 magnitude earthquake off the coast of Costa Rica. Tsunami watch issued for the Caribbean."
Relevant,"RT @cnnbrk: 7.9-magnitude #earthquake hits off coast of Costa Rica. http://t.co/i7KZ1uZX"
Not Relevant,"RT @CNNEE: Si estás en la zona del sismo de magnitud 7
Not Relevant,"RT @UlatinadeCR: #temblorcr Les recomendamos no saturar las líneas. Los equipos de emergencia necesitan la red. Utilicen medios digitales."
Not Relevant,"RT @CNNEE: Tras el sismo de 7
Relevant,"Powerful earthquake reported in Costa Rica: http://t.co/6ZoS6sxc"
Not Relevant,"Earthquake report from Costa Rica.  7.6 quake
Relevant,"RT @perucom: [AVANCE] Alerta de tsunami para Perú y países del Pacífico por terremoto en Costa Rica"
Relevant,"Terremoto en Costa Rica - 24 Horas - Televisión Nacional de Chile http://t.co/sXy4KDFL @fetcheves"
Relevant,"RT @CNBC: Magnitude 7.9 earthquake hits off the coast of Costa Rica; quake centered 98 miles from San Jose. - USGS"
Relevant,"RT @Emol: #Terremoto en Costa Rica activa alerta de #tsunami para norte de Chile: aquí la noticia completa  http://t.co/LUBlZWur"
Relevant,"RT @BreakingNews: Chile's navy declares tsunami alert warning for country's coastline following Costa Rica quake - @Reuters; USGS revise ..."
Relevant,"RT @OpyMorales: [Hace instantes] Fuerte #terremoto 7.6 Costa del Pacifico Costa Rica. #Chile en vigilancia de #tsunami"
Not Relevant,"Alerta de Tsunami para Chile
Relevant,"RT @cnnbrk: 7.9-magnitude #earthquake hits off coast of Costa Rica. http://t.co/i7KZ1uZX"
Not Relevant,"RT @CNNEE: URGENTE: Un terremoto de magnitud 7
Not Relevant,"wn
Relevant,"RT @BreakingNews: Chile's navy declares tsunami alert warning for country's coastline following Costa Rica quake - @Reuters; USGS revise ..."
Relevant,"RT @tele13online: [Actualización] Terremoto en Costa Rica fue de 7.6 grados en la escala de Richter #T13ALaHora"
Relevant,"RT @Emol: #Terremoto en Costa Rica activa alerta de #tsunami para norte de Chile: aquí la noticia completa  http://t.co/LUBlZWur"
Not Relevant,"Terremoto de magnitud 7
Not Relevant,"RT @difamadores: Atentos!! SNAM declara alerta de Tsunami para costas de Chile
Relevant,"@trafficMATURIN #UltimoMinuto: Autoridades han emitido alerta de tsunami para la zona del Caribe por sismo de M7.9 en #CostaRica"
Not Relevant,"RT @CNNEE: Si estás en la zona del sismo de magnitud 7
Not Relevant,"atencion Quinteranos Alerta de posible tsunami por terremoto en Costa Rica grado 7.9
Relevant,"RT @SantiContreras: Terremoto de 7.6 en Costa Rica - personas reportan que el sismo fue bastante intenso y prolongado. #SantiNoticias"
Relevant,"RT @BreakingNews: Magnitude 7.9 earthquake strikes off the coast of Costa Rica - USGS"
Not Relevant,"@efren_osorio Alerta de tsumani para el Norte de Chile
Not Relevant,"RT @CNNEE: Si estás en la zona del sismo de magnitud 7
Relevant,"RT @lafoto: la casa de mi hermana en Montezuma en Guanacaste con el piso levantado #temblorcr"
Relevant,"De Costa Rica es @edgumaco y deseamos que todo ande bien por allá tras el terremoto."
Not Relevant,"RT @NewEarthquake: Revised (7.9 -&gt; 7.6): 7.6 earthquake
Not Relevant,"@irasuwindro RT @YahooNews: BREAKING: Magnitude 7.9 earthquake strikes off the coast of Costa Rica
Not Relevant,"Mira vale si ya hay un Hashtag #temblorcr"
Relevant,"@sophielster: QUE! hubo un terremoto 7.6 en Costa Rica!?? http://t.co/5EZyEPgp / csm"
Relevant,"NUESTRA #SOLIDARIDAD CON LOS HERMANOS DE  #COSTARICA!!"
Relevant,"RT @soyarica: El Shoa emanó una alerta de tsunami en Chile por el sismo en #COSTARICA http://t.co/EXASqBve"
Not Relevant,"RT @RT_com: BREAKING: 7.9 - magnitude earthquake strikes off the coast of Costa Rica
Not Relevant,"RT @CheliqueSarabia: Estaba chateando con mi hija Wendy quien vive en Costa Rica
Relevant,"RT @NoticiasCaracol: ÚLTIMA HORA Alerta de tsunami en América Central y Chile tras fuerte terremoto en Costa Rica"
Not Relevant,"RT @radiocityec: Alerta de #tsunami en costa del Pacífico por sismo de 7.9 en #CostaRica
Relevant,"RT @monterocnn: Estoy a la espera de informes twreporteros #sismo #CostaRica"
Not Relevant,"RT @CBSThisMorning: RT @CBSNews: UPDATE:  Costa Rica earthquake revised to magnitude 7.6
Relevant,"Información de la Onemi de hora de arribo de Olas a las costas Chilenas por efecto de terremoto en Costa Rica http://t.co/jnF3hVUE"
Relevant,"RT @cnnbrk: USGS: Magnitude of quake off Costa Rica reduced from 7.9 to 7.6. http://t.co/nVvZPUSG"
Not Relevant,"RT @CNNEE: Fuertes réplicas se sienten ahora en #CostaRica tras #sismo de magnitud 7
Not Relevant,"RT @latercera: Shoa publica horas estimadas para arribo a las costas chilenas de tsunami por terremoto 7
Not Relevant,"Terremoto de magnitude 7
Relevant,"RT @TerraChile: [COSTA RICA] Electricidad y comunicaciones cortados en San José por terremoto magnitud 7.6"
Relevant,"Costa Rica Earthquake 2012: 7.9 Magnitude Quake Hits Costa Rica http://t.co/dtHKXF2v #jcagain"
Relevant,"Costa Rica Earthquake 2012: 7.9 Magnitude Quake Hits Costa Rica http://t.co/pR8CD7CI"
Not Relevant,"RT @CNNEE: Fuertes réplicas se sienten ahora en #CostaRica tras #sismo de magnitud 7
Relevant,"Damn a 7.6 earthquake hit #CostaRica ... Poor Costa Rica :("
Not Relevant,"RT @climavzla: @CNNEE: Tras el sismo d7
Relevant,"No se reportan daños de importancia tras fuerte sismo en #CostaRica el cual se confirma fue de 7.6 grados!"
Relevant,"RT @Cooperativa: SHOA entregó horarios estimados de arribo a Chile de oleaje por terremoto en Costa Rica http://t.co/W5ySMGbZ"
Not Relevant,"@CNNEE: Reducen a 7
Relevant,"Información ampliada Alerta de Tsunami para las costas de Chile por terremoto en Costa Rica http://t.co/onFSnzAF"
Relevant,"RT @cnnbrk: USGS: Magnitude of quake off Costa Rica reduced from 7.9 to 7.6. http://t.co/nVvZPUSG"
Not Relevant,"@ccbp Big Earthquake(M7.9) occurrred in Costa Rica. Please be careful for Tsunami
Not Relevant,"RT @NewEarthquake: 7.9 earthquake
Relevant,"RT @MariaESalinas: Terremoto en Costa Rica 7.9 alerta de tsunami. Esperando detalles"
Relevant,"RT @Cooperativa: SHOA emitió alerta de tsunami para costa chilena tras terremoto en Costa Rica http://t.co/Lon2B2Y5"
Not Relevant,"Me cagaron con la geografia
Relevant,"RT @rauldemolina: Earthquake of 7.6 hits Costa Rica. Tsunami warning"
Not Relevant,"RT @1047hit: Si no es necesario no usen el teléfono
Relevant,"Ojala se encuentren bien en costa rica :/ #terremoto"
Relevant,"7.6-magnitude quake hits on Costa Rican coast http://t.co/WmdiDVXx #cnn"
Not Relevant,"@CNNEE: Fuertes réplicas se sienten ahora en #CostaRica tras #sismo de magnitud 7
Not Relevant,"RT @elcomercio La advertencia de tsunami -por el terremoto en Costa Rica- fue para México
Not Relevant,"RT @weathernetwork: Reports now of damaged houses and a collapsed church tower in Nicoya
Relevant,"@GaboBlackwolf @CNNChile ´Se mantiene alerta de Tsunami en zona costera y hacia afuera del pacífico costarricense. #terremotocr #sismocr"
Not Relevant,"RT @CNNEE: Reducen a 7
Relevant,"Pacific tsunami warning issued after magnitude 7.9 earthquake strikes Costa Rica."
Not Relevant,"RT @cfbalseiro: Terremoto de 7
Relevant,"RT @DiarioLaPrensa: AMPLIACIÓN. Fuerte sismo sacude #CostaRica. Hay alerta de tsunami para Centroamérica http://t.co/ER6KoLkP http://t.c ..."
Not Relevant,"#Elsalvador . #guatemala #costarica ;#nicaragua
Relevant,"RT @Reuters: CARIBBEAN-WIDE TSUNAMI WATCH IN EFFECT AFTER COSTA RICAN QUAKE - PACIFIC TSUNAMI WARNING CENTER"
Not Relevant,"RT @Ferminius: Terremoto de 7
Relevant,"CUAAAAAAAAAAAAATICO TERREMOTO EN COSTA RICA ._."
Relevant,"RT @nacion: CNE cancela alerta de tsunami para Costa Rica #temblorcr"
Relevant,"RT @monterocnn: Advertencia de tsunami en #CostaRica Panamá Nicaragua El Salvador Honduras México Colombia Ecuador Guatemala Ecuador y Perú"
Relevant,"Earthquake of 7.6 hits Costa Rica... Tsunami warning!"
Not Relevant,"Esta activada la herradura del pacífico y el circulo de fuego
Not Relevant,"Forte terremoto de magnitude 7
Relevant,"Tsunami alert as 7.6 quake strikes off Costa Rica: A tsunami alert is issued for Central America after a 7.6-mag... http://t.co/NyfZ4eSU"
Not Relevant,"RT @fani1302: Terremoto de 7
Relevant,"For my friends in Hawaii.. just in case.. 7.9 mag. Quake off of Costa Rica prompted this...http://t.co/YOXlVpn4 - http://t.co/YOXlVpn4"
